,yaw,pitch,roll
1679,-0.67,-8.59,1.69
1680,-0.67,-8.59,1.69
1681,-0.67,-8.59,1.69
1682,-0.68,-8.59,1.69
1683,-0.68,-8.59,1.69
1684,-0.67,-8.59,1.69
1685,-0.67,-8.6,1.7
1686,-0.69,-8.61,1.71
1687,-0.73,-8.61,1.72
1688,-0.76,-8.62,1.73
1689,-0.78,-8.63,1.74
1690,-0.78,-8.64,1.75
1691,-0.78,-8.64,1.75
1692,-0.79,-8.64,1.76
1693,-0.79,-8.64,1.76
1694,-0.8,-8.64,1.75
1695,-0.8,-8.63,1.75
1696,-0.8,-8.62,1.74
1697,-0.8,-8.62,1.74
1698,-0.8,-8.62,1.74
1699,-0.8,-8.61,1.74
1700,-0.8,-8.62,1.74
1701,-0.8,-8.64,1.74
1702,-0.76,-8.65,1.75
1703,-0.8,-8.66,1.76
1704,-0.78,-8.66,1.74
1705,-0.78,-8.7,1.75
1706,-0.82,-8.74,1.8
1707,-1.01,-8.64,1.78
1708,-1.09,-8.59,1.8
1709,-1.04,-8.67,1.7
1710,-0.82,-8.56,1.66
1711,-0.75,-8.57,1.65
1712,-0.87,-8.68,1.59
1713,-0.88,-8.58,1.71
1714,-0.82,-8.59,1.55
1715,-0.94,-8.69,1.48
1716,-0.92,-8.54,1.62
1717,-0.8,-8.68,1.64
1718,-0.94,-8.62,1.6
1719,-0.95,-8.67,1.77
1720,-1.12,-8.66,1.74
1721,-1.2,-8.6,1.72
1722,-1.16,-8.68,1.77
1723,-1.04,-8.59,1.67
1724,-0.94,-8.64,1.72
1725,-0.92,-8.59,1.61
1726,-0.88,-8.57,1.6
1727,-0.83,-8.64,1.68
1728,-0.79,-8.71,1.64
1729,-0.84,-8.59,1.59
1730,-0.83,-8.57,1.54
1731,-0.91,-8.59,1.54
1732,-0.92,-8.61,1.55
1733,-0.95,-8.64,1.61
1734,-0.98,-8.66,1.6
1735,-1.06,-8.6,1.6
1736,-1.02,-8.56,1.58
1737,-1.02,-8.56,1.58
1738,-0.94,-8.65,1.68
1739,-0.9,-8.64,1.76
1740,-0.88,-8.63,1.79
1741,-0.86,-8.59,1.86
1742,-0.83,-8.62,1.93
1743,-0.84,-8.62,1.93
1744,-0.78,-8.6,1.86
1745,-0.63,-8.63,1.77
1746,-0.56,-8.71,1.68
1747,-0.49,-8.77,1.72
1748,-0.45,-8.7,1.75
1749,-0.56,-8.74,1.63
1750,-0.69,-8.75,1.69
1751,-0.74,-8.72,1.79
1752,-0.78,-8.71,1.74
1753,-0.82,-8.74,1.72
1754,-0.82,-8.69,1.77
1755,-0.83,-8.7,1.72
1756,-0.81,-8.78,1.69
1757,-0.8,-8.67,1.67
1758,-0.83,-8.71,1.61
1759,-0.81,-8.71,1.62
1760,-0.87,-8.76,1.65
1761,-0.83,-8.72,1.71
1762,-0.82,-8.75,1.68
1763,-0.81,-8.74,1.75
1764,-0.86,-8.78,1.81
1765,-0.86,-8.76,1.78
1766,-0.86,-8.76,1.78
1767,-0.81,-8.77,1.78
1768,-0.81,-8.77,1.78
1769,-0.82,-8.83,1.75
1770,-0.81,-8.71,1.7
1771,-0.81,-8.71,1.7
1772,-0.91,-8.83,1.65
1773,-0.91,-8.83,1.65
1774,-0.83,-8.78,1.76
1775,-0.92,-8.84,1.73
1776,-0.97,-8.76,1.7
1777,-0.79,-8.71,1.7
1778,-0.72,-8.81,1.73
1779,-0.77,-8.84,1.72
1780,-0.87,-8.82,1.69
1781,-0.85,-8.79,1.72
1782,-0.77,-8.76,1.71
1783,-0.85,-8.79,1.73
1784,-0.95,-8.81,1.76
1785,-0.99,-8.81,1.75
1786,-0.91,-8.81,1.69
1787,-0.74,-8.82,1.64
1788,-0.59,-8.78,1.65
1789,-0.59,-8.77,1.7
1790,-0.79,-8.78,1.73
1791,-1.04,-8.78,1.76
1792,-1.22,-8.8,1.8
1793,-1.25,-8.8,1.8
1794,-1.16,-8.8,1.76
1795,-1.1,-8.81,1.73
1796,-1.01,-8.82,1.7
1797,-0.95,-8.82,1.68
1798,-0.89,-8.82,1.66
1799,-0.8,-8.81,1.66
1800,-0.69,-8.82,1.69
1801,-0.59,-8.82,1.7
1802,-0.52,-8.82,1.69
1803,-0.53,-8.81,1.66
1804,-0.59,-8.8,1.67
1805,-0.59,-8.8,1.67
1806,-0.78,-8.77,1.67
1807,-0.84,-8.76,1.67
1808,-0.85,-8.76,1.68
1809,-0.82,-8.76,1.68
1810,-0.79,-8.76,1.68
1811,-0.79,-8.76,1.68
1812,-0.78,-8.77,1.68
1813,-0.76,-8.77,1.68
1814,-0.77,-8.78,1.68
1815,-0.78,-8.78,1.69
1816,-0.78,-8.79,1.69
1817,-0.79,-8.79,1.69
1818,-0.79,-8.79,1.7
1819,-0.79,-8.8,1.7
1820,-0.8,-8.8,1.7
1821,-0.8,-8.8,1.7
1822,-0.8,-8.79,1.7
1823,-0.8,-8.79,1.7
1824,-0.81,-8.79,1.7
1825,-0.81,-8.79,1.71
1826,-0.81,-8.8,1.71
1827,-0.82,-8.8,1.71
1828,-0.82,-8.8,1.71
1829,-0.82,-8.8,1.72
1830,-0.83,-8.81,1.72
1831,-0.83,-8.81,1.72
1832,-0.83,-8.81,1.72
1833,-0.83,-8.81,1.72
1834,-0.83,-8.81,1.72
1835,-0.83,-8.81,1.72
1836,-0.83,-8.81,1.72
1837,-0.83,-8.81,1.72
1838,-0.83,-8.81,1.72
1839,-0.83,-8.81,1.72
1840,-0.83,-8.81,1.72
1841,-0.83,-8.81,1.72
